"frostobs" "tobs" "indic" "name" "alti" "date" "flevap" "flir" "fllat" "hu1000" "hu2" "nb" "nc" "nh" "nm" "ntHm3" "nt" "pmer" "rrcv" "rrge" "sncv" "snge" "gradt1" "tprev" "ff" "month" "ddf"
"14863" "0" 15.5 "25056001" "BESANCON" 307 2012-10-08 -0.0581939101356426 -13724.7700071223 -143448.768256873 99.999012798071 97.8163272339739 8 0.984926392799025 0.984926392799025 7.7401351709832 8 8 1012.58281325992 2.07669729678591 1.87986357877409 0 0 -5.04232239251746 14.9639712946577 4.67380170331462 "10" "W"
"14864" "0" 19.1000003814697 "31069001" "BLAGNAC" 151 2012-10-08 -0.00589380671727815 -140494.464198168 -13971.9963622203 81.2866549212424 95.4401209618 8 0 1.99010130763054 3.95237594248921 6.61824719756326 8 1017.99473711061 0 0.0372309204834041 0 0 -4.37646806352739 17.4274871196688 2.97381080055572 "10" "W"
"14865" "0" 18.3999996185303 "33281001" "MERIGNAC" 47 2012-10-08 -0.037563810020763 -106452.677215079 -92045.7812023612 93.3971970271708 97.545876190412 7.13041687756777 0 6.93083686083253 0 7.05416505485472 7.875 1017.16420959353 5.19099180600377e-05 0.149138202263011 0 0 -4.60705328173936 17.7588237471879 2.21361089768232 "10" "W"
"14866" "0" 20.2999992370605 "34154001" "MAUGUIO" 2 2012-10-08 -0.067026936507696 -613700.178980939 -164590.560066982 66.4501979584583 78.9134284153594 0 0 3.44242927771529 0 0.847951654014195 3.44242927771529 1014.39574986539 0 0 0 0 -3.36173536260392 18.9761961029559 4.65770560040174 "10" "W"
"14867" "0" 16.6000003814697 "35281001" "SAINT-JACQUES-DE-LA-LANDE" 36 2012-10-08 0.0067936933282482 -257371.200915996 16804.4109686911 91.3358853556108 98.8727478737484 6.52797209277105 0 0 0 5.83063818025948 6.52797209277105 1014.73680908203 0 0.0113232699222863 0 0 -2.96332281831042 14.7761491646785 1.53667118780205 "10" "W"
"14868" "0" 17.1000003814697 "44020001" "BOUGUENAIS" 26 2012-10-08 0.000203619093380124 -35346.8023463013 1795.34461443511 92.5890107269039 98.697924130829 8 0 0 0 7.72150942911344 8 1015.42187408447 0 0.0850065529736712 0 0 -4.45241246630929 16.2557612700043 1.64812203879775 "10" "W"
"14869" "0" 15.6999998092651 "45055001" "BRICY" 125 2012-10-08 0.00630933418740209 -15095.9008233137 14974.5627414193 89.5896653652526 98.025271913697 7.61527688834508 0 0 0 7.73368169383923 7.61527688834508 1014.04093026641 0.000379770057673312 0.159797708643303 0 0 -4.52156779161731 15.5206995964051 3.11141169764470 "10" "W"
"14870" "0" 13 "51183001" "COURCY" 91 2012-10-08 -0.086050094237407 -21709.1776362664 -212918.332585334 89.631048217416 97.748740106033 7.76150331035021 0 0.0663547515869158 1.61812400817871 7.99038882486638 7.83366589315117 1013.35782088507 0 0.178475816357603 0 0 -1.26390910148622 10.9391231356218 3.14693410535034 "10" "N"
"14872" "0" 15.6999998092651 "54526001" "TOMBLAINE" 212 2012-10-08 0.0227167710455016 14537.8553982301 55132.6216146116 99.999012798071 98.0636533882667 8 0.005969990623727 0.325172256099441 5.41764085027494 8 8 1011.20301341841 0.960816586307553 1.95417137990299 0 0 -4.82414020333009 14.3342956672121 2.98157423536313 "10" "W"
"14873" "0" 10.3999996185303 "59343001" "LESQUIN" 47 2012-10-08 -0.0142767464881751 -49398.8338281437 -34196.5128222631 57.0849924758077 98.233870356576 2.83359388410963 0 0 0 7.77078137576564 2.83359388410963 1014.48669991140 1.46480835923064e-05 0.00392089808359231 0 0 -3.51109048336752 9.4384344688059 1.47930056648622 "10" "W"
"14874" "0" 15.8999996185303 "63113001" "CLERMONT-FERRAND" 331 2012-10-08 -0.0280330511830582 -614858.194552152 -70102.7466591591 87.2413804440384 93.3495191666708 0.380279122640775 0 0 0 0.689562472143734 0.380279122640775 1015.61068898831 0.0359773701727599 0.0112624734096018 0 0 -4.10943467173456 14.5702852154442 2.01920646036955 "10" "W"
"14875" "0" 14 "67124001" "ENTZHEIM" 150 2012-10-08 0.00494461294647408 13594.0446569920 12697.4759159088 99.778319163056 96.3179560962658 7.96233495295746 6.75680468493374 6.68241624941584 8 8 8 1010.32929845209 7.39034435759459 2.33643472442100 0 0 -3.67162060504779 13.585734537142 1.17337440005275 "10" "S"
"14876" "0" 16.5 "69029001" "BRON" 197 2012-10-08 -0.000306546975799905 -41375.7955305357 -347.267128214246 89.369260009919 98.991024225501 3.37052577265603 0 0 0.479998377603809 7.70636483324324 3.3806286132758 1014.72464191437 2.19089544194833 1.33378087253221 0 0 -3.43546458392279 14.9472951258919 0.582728346250226 "10" "C"
"14877" "0" 16.1000003814697 "75114001" "PARIS-14E" 75 2012-10-08 -0.0385016557175933 10103.674675878 -95102.977235692 98.303791815959 97.6584533517295 8 0 0.381705091608628 3.49839986740245 7.99158152253085 8 1013.92412529945 0 0.286697859453826 0 0 -2.76317578665098 13.3220863733197 4.23009630214342 "10" "N"
"14878" "0" 13.1999998092651 "76116001" "BOOS" 151 2012-10-08 -0.105447825374393 -56755.7325767488 -260311.776457973 95.582932889296 97.160985786323 7.93861516965319 0 0.0318760871887180 3.42599740846072 7.74438570895461 7.93861516965319 1014.93397613360 0.00132388890189719 0.00838672115336437 0 0 -1.56416018568916 10.7601724118182 2.53317956886261 "10" "N"
"14879" "0" 11.1000003814697 "80001001" "ABBEVILLE" 70 2012-10-08 -0.0085039503872793 -18221.1097167135 -20588.9954591097 79.732723677315 98.4266853705009 6.70692551433787 0 0 0.591764086490001 8 6.72082832455636 1015.01899246311 0 0.0235313361042984 0 0 -1.34873123094757 9.3531114242952 0.807195002472088 "10" "C"
"14880" "0" 16.7000007629395 "86027001" "BIARD" 123 2012-10-08 -0.00967147694477175 -82637.772997764 -24042.938348938 98.6823475790687 98.2315310058766 7.8408729044553 0 0 0 7.7783729044553 7.8408729044553 1015.62508609997 0.0217793096776851 0.827442627834005 0 0 -4.81935501212929 16.6609868858010 3.11925044523377 "10" "W"
"14881" "0" 15.6999998092651 "87085006" "LIMOGES" 402 2012-10-08 0.00067038031831859 -258871.503019139 1699.39927149563 98.2818042155335 98.4711741246487 7.90291976928711 0 0 0 5.72712159996492 7.90291976928711 1016.68097351551 0 0.298806420639565 0 0 -4.73525291724798 15.2970915571617 3.23939788860071 "10" "W"
"14882" "0" 16.8999996185303 "13054001" "MARIGNANE" 9 2012-10-09 -0.0409470983685483 -807730.412222311 -100573.653679908 60.100159532486 81.8268408712164 0 0 1.03272434928476 0 0.449394016051885 1.03272434928476 1012.20882460459 0 0 0 0 -1.94954776054010 17.1474330172097 4.48150947647126 "10" "N"
"14883" "0" 14.6999998092651 "14137001" "CARPIQUET" 67 2012-10-09 0.00455733992399441 -183170.399066233 11075.2031250000 97.4754269519692 99.2764082677642 7.87500137169825 0 0.0500001907348615 2.02448498909336 6.06231463743377 7.87500137169825 1013.24087493896 0.000513666516490664 0.0509103852245726 0 0 -2.84031471310885 12.9675199989393 0.96729273593242 "10" "C"
"14884" "0" 16 "20004002" "AJACCIO" 5 2012-10-09 0.0103474689997256 -608118.902452946 25571.6180267333 52.3272562920056 96.1624547009478 0.0150319869862867 0 0 0 0.135445810301463 0.0150319869862867 1010.67688695703 5.87186991651825e-05 0 0 0 0.88538572012477 14.7605518732031 1.15244429992667 "10" "S"
"14885" "0" 14.8999996185303 "21473001" "OUGES" 219 2012-10-09 0.0200866295795094 -457872.611583830 49687.3101685047 98.2311955609248 99.0797443315387 6.3623730225081 6.32682412581925 6.32682412581925 7.27723009798501 4.25336833774053 7.60295899126504 1013.46102521806 1.79558986386405 0.0237290604109144 0 0 -2.35523620513049 12.6034654820775 1.67010429052115 "10" "S"
"14886" "0" 14.6999998092651 "25056001" "BESANCON" 307 2012-10-09 0.0241521731660441 11934.1015376821 59465.8502161652 95.7735831288943 98.825852215122 7.85465176496291 2.43750504314448 1.91142677215703 3.21315824311478 8 7.9397569487328 1013.60067415237 0.255506539557658 0.163422586848412 0 0 -5.31154487555636 14.4338789949157 2.75694180149468 "10" "W"
"14887" "0" 15.6999998092651 "31069001" "BLAGNAC" 151 2012-10-09 0.000119085761292943 -638199.811925301 823.25048828125 90.490425513142 98.8263091439289 3.02570677694573 0 3.20652188212193 4.96458921430437 1.55260130763054 6.33956326989776 1015.14861879873 0 8.68108590807919e-05 0 0 -2.4330261163285 15.2698425069349 0.277242697825007 "10" "C"
"14888" "0" 16.7000007629395 "33281001" "MERIGNAC" 47 2012-10-09 -0.0213215208842615 -33862.2446409399 -51710.8385491112 85.6413962470336 97.8374382638093 7.65915068090568 2.09816310092896 7.31042402684386 1.53460287599546 8 7.95666599273682 1015.24420996094 0.0109245803439517 0.0243622772859383 0 0 -2.92799414731789 15.5173501480401 1.07616135982893 "10" "S"
"14889" "0" 17.7000007629395 "34154001" "MAUGUIO" 2 2012-10-09 -0.0992679879112418 -809718.547416951 -243644.5432119 59.4448173405381 81.5755070053775 0 0 0.262291729450227 0.0177258270070977 0.0625 0.305121691732211 1013.42450791359 0 0.000949967599517252 0 0 -2.05709104470858 17.2396913215321 3.18189193867592 "10" "W"
"14890" "0" 15.1999998092651 "35281001" "SAINT-JACQUES-DE-LA-LANDE" 36 2012-10-09 -0.0352414712982637 -32041.7617814168 -86652.4433736654 89.0691102169342 96.304087791182 7.97074625897767 0 0 0.0908933779019205 7.83597226954226 7.97074625897767 1013.73484259605 0.000511343281772281 0.0255788803695509 0 0 -5.54821968322812 15.6283369247905 2.39549052913701 "10" "W"
"14891" "0" 16.8999996185303 "44020001" "BOUGUENAIS" 26 2012-10-09 -0.0301712470827623 -16982.9793227986 -73666.9613884052 96.0283440213525 98.4779628526483 7.96599057088656 0 0 0 8 7.96599057088656 1014.36864067554 4.31283486328496e-05 0.134592212270947 0 0 -4.08845060003211 15.6594729253907 1.45954223878190 "10" "W"
"14892" "0" 15.6999998092651 "45055001" "BRICY" 125 2012-10-09 -0.00954372808337212 -24023.0377156446 -23507.5395535026 99.9848094758441 98.3877007970472 8 0 0 0.67500102519989 8 8 1013.25431947237 0.110660490199143 0.177300492808769 0 0 -4.5124926343145 14.8783948071301 0.793330802493463 "10" "C"
"14893" "0" 9.60000038146973 "51183001" "COURCY" 91 2012-10-09 -0.0815439994114516 -35487.2912926679 -200662.755947114 98.0361978210794 96.409552704199 8 0 1.60183438792595 1.73376178741459 8 8 1014.07167572021 0.00940190681012615 0.0886848086565832 0 0 -1.26369722677192 9.51757338393656 2.96311141725233 "10" "E"
"14895" "0" 8.5 "54526001" "TOMBLAINE" 212 2012-10-09 -0.0626347343540806 -37780.3457031248 -155155.008441820 97.844609190813 97.9379198938192 7.50177270174027 3.04752027326452 7.2373553302541 4.91421911981249 8 7.94346999062373 1014.11740600586 0.229663042807466 0.599217231860449 0 0 -1.34355450206363 9.44363099601686 1.85916746044212 "10" "E"
"14896" "0" 6.69999980926514 "59343001" "LESQUIN" 47 2012-10-09 -0.056319121527505 -573331.555117148 -139926.580615275 66.6819960945307 90.2783689156619 0 0 0 0 7.91828107059018 0 1015.5870246912 0.000969238458203847 0 0 0 -3.41855895265975 6.63251275002985 2.31284742909012 "10" "E"
"14897" "0" 14.1999998092651 "63113001" "CLERMONT-FERRAND" 331 2012-10-09 -0.00787953344178049 -817319.13558793 -19165.2543361187 93.183943025906 95.0497275470127 7.20590040814572 0 1.65227818489072 1.27102676733196 0 7.39613021617699 1014.72980851707 0 0.0101759433746340 0 0 -2.67694833817587 12.9976711780524 1.46481202815797 "10" "W"
"14898" "0" 8 "67124001" "ENTZHEIM" 150 2012-10-09 -0.0607266450322186 -54798.5417115688 -150010.842304230 98.3643215761958 97.3002877750105 6.65160154967452 1.95784305210691 6.6326376509387 7.75449888021103 8 7.96843719482422 1014.68820777893 0.228716240532322 2.99871218738917 0 0 -1.43484922140487 8.60189409434099 2.38723620346162 "10" "N"
"14899" "0" 15.1999998092651 "69029001" "BRON" 197 2012-10-09 0.000928247132939933 -75552.4478690172 2045.13341589271 98.6562806820189 98.636481971645 7.35908696225306 0 0 1.07886112608777 6.69594143884388 7.35908696225306 1014.44120865747 0.0113220373799976 0.363900024323302 0 0 -3.71020711607116 14.5366061913627 0.722743322251789 "10" "C"
"14900" "0" 12 "75114001" "PARIS-14E" 75 2012-10-09 -0.0524687983719724 -29098.1498265007 -129086.406019338 93.1614071955074 98.1174927313342 7.83478432449966 0 0.0135416984558123 0.0135416984558123 8 7.83990754548632 1013.82230844498 0.00688476115465139 0.0560578110846547 0 0 -1.66144961461100 11.2418592607715 1.78356959001598 "10" "N"
"14901" "0" 10.3999996185303 "76116001" "BOOS" 151 2012-10-09 -0.0549666953026834 -16412.2984528355 -136888.901462023 84.4235029850879 97.8457335502962 8 0 0 0.427852802532702 8 8 1014.1193414402 0.000345054781064377 0.148453042411419 0 0 -1.01954133149760 10.3355761219219 2.37670703800475 "10" "E"
"14902" "0" 9.80000019073486 "80001001" "ABBEVILLE" 70 2012-10-09 -0.0583315780618961 -122961.627856507 -144175.877880901 84.2720759473822 95.1188077649398 6.58660581410187 0 0 2.15661063492553 7.6488593876311 6.56040471196686 1015.14085973835 0.00507484888657936 0.0359113307671347 0 0 -3.65069535375278 9.19930266291033 3.21368523380295 "10" "E"
"14903" "0" 16.2000007629395 "86027001" "BIARD" 123 2012-10-09 -0.0412134545542936 -46530.8391903273 -100712.106517424 86.9653851377232 97.0076746312603 7.966376978565 0 0 0 7.53102446872465 7.966376978565 1014.64057464600 0 0.0196429675561075 0 0 -5.416673359419 15.9991357869131 2.38720723318839 "10" "W"
"14904" "0" 14.8000001907349 "87085006" "LIMOGES" 402 2012-10-09 -0.00818498860772737 -130442.157453948 -20375.0642635156 98.6452695626397 98.6269748660083 8 0 5.77668787206175 1.89669183357773 6.9417887926102 8 1014.996875 0 0.705031959058542 0 0 -5.05191574947243 15.3385243202757 1.46323104988234 "10" "W"
"14905" "0" 17.6000003814697 "13054001" "MARIGNANE" 9 2012-10-10 -0.0166603763179439 -444959.774252802 -41392.0558944346 67.1164239046213 80.7398865083001 0 0.0124664930808648 5.69856691079257 4.38582128286361 6.16373309633673 6.1477152989155 1009.77521399453 0.0315147934500716 0 0 0 -1.79734697157755 16.0909415883285 0.908870111827273 "10" "C"
"14906" "0" 15.1000003814697 "14137001" "CARPIQUET" 67 2012-10-10 -0.0163692791080362 -20812.9146809453 -39540.7284124678 93.5955997639507 96.6481185440168 6.09691775834164 0 7.0953737033811 2.94743658394551 7.91643715606995 7.78441638664339 1007.42618785315 0.0131789489177586 0.00629817308916009 0 0 -4.49788122283767 14.4438298837981 3.65288500669034 "10" "S"
"14907" "0" 15.3000001907349 "20004002" "AJACCIO" 5 2012-10-10 0.00963023864869679 -590743.380934478 23349.5387997626 56.0123155240831 95.3659128073923 0 0 4.73042826194433 2.23076309054158 2.41709045905736 5.66371757432353 1011.08209221533 0.000587186991651825 0 0 0 0.0928376758965933 14.2997850552943 0.84435206311003 "10" "C"
"14908" "0" 13.6000003814697 "21473001" "OUGES" 219 2012-10-10 -0.0262647954581326 -23387.1426701546 -64740.2282395363 85.0764305891573 98.2745585807095 7.71342827012995 0 0 0.00234549956803671 8 7.71577376969799 1010.90810836792 0 0.0490931331019054 0 0 -3.75821907607679 13.1538076986195 0.460108350276633 "10" "C"
"14909" "0" 12.3000001907349 "25056001" "BESANCON" 307 2012-10-10 -0.0301041653654295 -242744.708178453 -73553.327270031 90.905142883448 97.866379001605 5.68055382556486 0 0.0272565076584215 0 5.92222198423588 5.68055382556486 1010.93979725487 0 0.00685545802116394 0 0 -3.40314195427231 11.5567172529016 0.990706958665276 "10" "C"
"14910" "0" 16.8999996185303 "31069001" "BLAGNAC" 151 2012-10-10 -0.062958561652099 -139137.139440371 -154741.437743299 73.6326261371523 95.2644762553471 3.97467501016011 0 8 1.93019449710844 8 8 1008.92755299139 0.294367697842032 0.373190529686073 0 0 -2.67252857873025 17.0866744682347 1.94741309162032 "10" "E"
"14911" "0" 16.1000003814697 "33281001" "MERIGNAC" 47 2012-10-10 -0.0123399680715078 -337633.72175127 -29611.1733403384 86.1413509753849 97.8027057111935 2.54296277758738 0 0 4.10916523635388 8 4.31127071379105 1007.48807556629 0.595255433073976 0 0 0 -1.77941430212049 15.8426973808655 1.24577350226212 "10" "S"
"14912" "0" 16.8999996185303 "34154001" "MAUGUIO" 2 2012-10-10 -0.0786449897698128 -441317.52489587 -193089.370351288 64.7087829188284 72.2937824262079 0 0.918109772892197 7.89966919848461 7.42677107453346 7.57114544510841 8 1009.91268041665 0.00789120053588734 0 0 0 -3.72772366893015 18.1032517475699 1.70422977089572 "10" "N"
"14913" "0" 16.1000003814697 "35281001" "SAINT-JACQUES-DE-LA-LANDE" 36 2012-10-10 -0.0294272216661042 -21210.6897783056 -71903.646646455 98.4244096352185 97.8497600455825 8 7.59889713918983 7.4990901349729 7.90962691104232 8 8 1006.50854207993 1.60481221506678 1.15063622624015 0 0 -4.25521305694951 14.9876360852994 3.79157299069538 "10" "S"
"14914" "0" 16 "44020001" "BOUGUENAIS" 26 2012-10-10 -0.0402050671222282 -21754.8980251685 -98287.7500000003 98.568204085567 97.967464849827 7.74724152456087 4.75889455116895 3.72952054654489 5.50904978933115 7.96875095367432 7.90072844922543 1007.28980741501 0.856910032920762 0.0874664073821864 0 0 -3.91049508606034 15.2551815357290 3.28859064989146 "10" "S"
"14915" "0" 14.1999998092651 "45055001" "BRICY" 125 2012-10-10 -0.0128691303504818 -12020.8040730665 -31221.670152409 95.905421759941 98.3591924951846 7.929513976144 0 2.26701551692406 0 8 7.929513976144 1009.31009732718 0.000379770057673312 0.0345594724588345 0 0 -4.14717040202657 13.7808515749457 1.61471396291494 "10" "E"
"14916" "0" 9.39999961853027 "51183001" "COURCY" 91 2012-10-10 -0.00265825042902199 -185507.157385828 -5795.86606550268 93.4860402273443 98.348880789615 8 0 1.30898271300248 0 5.60505131288663 8 1010.98541810534 0.000928552376535635 0.0123225124134477 0 0 -0.153045268205448 7.72890481948854 1.70612604305165 "10" "E"
"14918" "0" 7.80000019073486 "54526001" "TOMBLAINE" 212 2012-10-10 -0.0154252194178461 27063.7346894404 -38503.4335937499 100.007931143045 98.4688867188814 8 0 0.75484917428638 0 7.57520517508011 8 1011.96843959808 0.0034820291731278 0.142770383258446 0 0 -0.320466807483292 8.30905019077978 1.09961641777923 "10" "E"
"14919" "0" 6.69999980926514 "59343001" "LESQUIN" 47 2012-10-10 0.000652990881356126 -469391.018999145 2560.618886724 96.6044319577057 95.7777731597899 6.73125016689301 0 3.9843743443489 0.457812637090684 2.43250544547939 7.37812489271164 1010.62887500763 0 0.00067871415986079 0 0 1.95839417532089 4.40888444215046 2.02394183318230 "10" "E"
"14920" "0" 12 "63113001" "CLERMONT-FERRAND" 331 2012-10-10 -0.0147774957307547 -618535.760840297 -36755.8024026154 72.0232477862823 93.2335174261482 0 1.55579319610119 8 4.90990081671774 8 8 1010.14647480011 0.00427391316793557 0 0 0 -1.10498639135586 11.4808544534805 1.33996071865563 "10" "W"
"14921" "0" 8.30000019073486 "67124001" "ENTZHEIM" 150 2012-10-10 -0.0270879851161681 -145861.914165735 -66828.0986709595 94.9429370998132 90.044610614234 4.44068346297718 0 1.51808595986222 0 5.89616585435579 5.10105611538165 1013.08637451172 0 0.000389936035389837 0 0 0.352165300544584 7.04832879140451 1.70149946696564 "10" "N"
"14922" "0" 13.3999996185303 "69029001" "BRON" 197 2012-10-10 -0.0108217111256294 -162933.555156209 -27034.9459053575 86.6895437055124 98.6287051955674 7.87489060270036 0 7.13980084189279 0 7.74082988968985 7.97124836083003 1011.08680778503 0.00054678980129098 0.062559766528437 0 0 -1.25429666058403 11.9770148203305 0.7104267130559 "10" "C"
"14923" "0" 13.6999998092651 "75114001" "PARIS-14E" 75 2012-10-10 -0.0214502769145783 -19117.6505028233 -52206.8393886913 89.02991266 98.7287055254185 8 0 6.48954649149071 0 8 8 1009.6650082016 0.00126507921103787 0.312674003680752 0 0 -2.86733542725118 11.8704892913705 1.26813212424416 "10" "E"
"14924" "0" 12.8999996185303 "76116001" "BOOS" 151 2012-10-10 -0.00606359613959283 -12432.7109324708 -15604.5394196321 97.0357058596728 98.5757114512898 7.82618848289826 0 6.67993775810578 0 8 7.94812536239624 1009.05880846024 0.000961278672985294 0.153323563924129 0 0 -3.71713592112065 12.0301886120737 2.46117407284241 "10" "E"
"14925" "0" 9.89999961853027 "80001001" "ABBEVILLE" 70 2012-10-10 0.0175362112695297 -47373.6615485404 43923.6685049833 98.815709449135 98.728658532496 8 0 7.06540896893057 0.125 7.63922363817437 8 1009.59847536087 0 0.0344335837289691 0 0 -2.38195285572647 9.78622374161126 3.28138179599814 "10" "S"
"14926" "0" 14.8000001907349 "86027001" "BIARD" 123 2012-10-10 -0.0177799195397898 -10538.4018221108 -43303.376337251 89.125346488171 97.8198601710155 6.6067113177003 0 4.65583038330079 6.87819920768123 7.99944763545972 7.8672924041748 1008.50547479510 1.06575157252458 0.0399332822787097 0 0 -3.94750679809274 15.5244971658867 2.04565577394297 "10" "E"
"14927" "0" 12.3999996185303 "87085006" "LIMOGES" 402 2012-10-10 -0.00594083025820424 -396925.591145004 -13949.6454557776 78.911436347114 98.2940955554394 3.18460334187010 0 0 4.50380939910884 7.65168787206175 5.81432495186801 1009.05687496185 0.0664603964799519 0.00572180059894826 0 0 -1.29278293454297 12.4732546708989 1.64886047222371 "10" "E"
"14928" "0" 17.2000007629395 "13054001" "MARIGNANE" 9 2012-10-11 -0.0243548723816503 -301420.995101437 -60399.271714747 80.2917314693332 94.9725563438037 1.86585123499208 1.54865638124647 7.92892378849865 1.48315196948169 6.82244308517511 7.9564574956894 1010.48583111718 0.00123774300257650 0 0 0 -4.5682556948982 16.4424046025521 1.68336405804031 "10" "N"
"14929" "0" 10.1000003814697 "14137001" "CARPIQUET" 67 2012-10-11 -0.29979315645836 -173339.090391999 -742489.259924522 71.0246810831879 83.9380420302978 1.14622518456517 0 0 0.7498087977615 7.72037751807832 1.28714141694777 1008.33003780418 0 0.250491274811391 0 0 -7.36259515470597 10.7066698970321 7.15471642408047 "10" "W"
"14930" "0" 15.8000001907349 "20004002" "AJACCIO" 5 2012-10-11 -0.0268892902392962 -12561.7448792455 -64504.2476596829 99.034652367527 95.4797819130704 6.29252160605394 6.28725471871438 6.40689489393843 3.85703809646657 7.90125708121923 7.56259683833923 1008.63150733215 3.39455389517434 0.994748614012684 0 0 -5.5812370103522 18.9496700417018 1.93631522206341 "10" "E"
"14931" "0" 14.5 "21473001" "OUGES" 219 2012-10-11 -0.0435405087447407 -319301.8285954 -107110.851357937 80.0429361243346 89.7842318346193 1.68092479006736 0.606087649677637 8 1.47133031315751 6.28786236328597 8 1008.11334062666 0.125877519357344 0.128795742988587 0 0 -5.80427430499913 14.4495419069113 4.07770032189281 "10" "W"
"14932" "0" 14.3999996185303 "25056001" "BESANCON" 307 2012-10-11 -0.136564072821486 -46773.0599841401 -336755.075068727 99.983686774885 96.8134152605653 7.78736080927956 5.26316069882614 7.97163160541004 5.786430926305 7.96812534332275 8 1007.92057951674 1.60771427278708 0.558203593305961 0 0 -5.64767280372462 14.1884902086653 4.85489468085097 "10" "W"
"14933" "0" 14.6000003814697 "31069001" "BLAGNAC" 151 2012-10-11 -0.110735041487818 -388121.194849391 -273518.835455955 92.7664627553494 94.4837814243751 5.7226062312568 0.486189669350108 1.75450767438477 4.27897169141421 8 6.58806398213938 1015.49483719396 1.35483557229904 0.289794134580983 0 0 -6.4429852265826 14.5436102285981 4.1760841471966 "10" "W"
"14934" "0" 12.8999996185303 "33281001" "MERIGNAC" 47 2012-10-11 -0.0582326860992855 -684829.618017801 -144024.044241054 82.403124022528 93.8861329818858 4.56582920253277 0 0 1.51249913274639 2.57168332635750 4.56582920253277 1015.88642388439 0.000129774795150094 0.00596380992783086 0 0 -5.46188941374572 12.0756717924029 1.36429728809925 "10" "W"
"14935" "0" 17.6000003814697 "34154001" "MAUGUIO" 2 2012-10-11 -0.170322850472366 -587778.786442909 -418027.915002797 64.4557680614871 69.5556377403327 0 0.0709033080283906 8 3.71381774205247 7.55341961810131 8 1011.08952488899 0.000830898140957703 0 0 0 -5.82177211660026 17.8357746952121 5.56975141839249 "10" "W"
"14936" "0" 9 "35281001" "SAINT-JACQUES-DE-LA-LANDE" 36 2012-10-11 -0.140178532514646 -828987.336597048 -347069.295459150 65.5843332407912 85.5022449938566 0 0 0 0 0.985150784503273 0 1012.26230781872 0.000672191381454461 0 0 0 -6.32909001657322 9.80411809781151 5.88500074573996 "10" "W"
"14937" "0" 8.89999961853027 "44020001" "BOUGUENAIS" 26 2012-10-11 -0.187819933686019 -711485.286068366 -465368.888780882 47.5566356622804 81.4388061606281 0.232546640141443 0 0 0.471503538592297 3.31882357034349 0.471503538592297 1013.86915604591 0.000933404349044804 0 0 0 -5.39269822980327 10.1251066246426 4.02267301048714 "10" "W"
"14938" "0" 10.8999996185303 "45055001" "BRICY" 125 2012-10-11 -0.204735471664040 -522909.650999034 -506584.445136392 87.109479303151 91.2047055677365 4.55347321993986 0 0 0 7.48229181816339 4.55347321993986 1009.50173511034 0.0917860085558395 0.00149740232154727 0 0 -6.41675231589159 11.0094197077048 6.94848393044968 "10" "W"
"14939" "0" 13.3999996185303 "51183001" "COURCY" 91 2012-10-11 -0.0411975270194477 -190385.445684193 -101192.835558888 85.6825137958936 92.3719777242354 2.99016580119498 0 8 4.83937817544212 7.06059832804021 8 1004.72364805677 0.025025650149928 0.101238869518058 0 0 -5.96971107663558 13.6765497117318 5.48511569230865 "10" "W"
"14941" "0" 14.3999996185303 "54526001" "TOMBLAINE" 212 2012-10-11 0.0838941343854816 8264.39303382525 208614.131380678 97.755394514339 97.7864480137607 6.71080518828558 0.421674215815087 4.74757213460134 5.60919846825893 8 7.65364760160446 1005.72508113183 1.43369955099840 1.62585073221012 0 0 -3.62292924457291 12.5300966345632 4.00621019157482 "10" "S"
"14942" "0" 13 "59343001" "LESQUIN" 47 2012-10-11 -0.00081421962006094 -47739.4611279258 -1964.82612300675 89.4317129051758 95.2350305402646 3.52171623051116 2.03437556028529 8 0.0426561015842699 7.84421897709353 8 1001.93362567902 0.0340014410857135 0.0101416145823947 0 0 -5.00094153925772 13.1844067279994 4.95964257970207 "10" "S"
"14943" "0" 13.3999996185303 "63113001" "CLERMONT-FERRAND" 331 2012-10-11 -0.272189873914557 -234245.214255094 -673602.993635894 78.8121525097893 80.985779868672 0 1.31978364709357 7.62836147780764 5.4829290520647 8 7.62836147780764 1012.31242321854 0.0220074629742162 0.0286526009440426 0 0 -6.5530706629088 12.3822262341033 3.45056793653226 "10" "W"
"14944" "0" 12.3000001907349 "67124001" "ENTZHEIM" 150 2012-10-11 0.00164737799900649 -280166.109882355 4306.36328125 92.1148154285106 99.0346222300218 7.14944053025101 2.12775126600172 7.79974857746856 7.20894519926514 7.58645701408386 8 1006.62146474238 0.184632206408423 0.0740046309329045 0 0 3.26967228925059 6.7135826731552 0.520131068732186 "10" "C"
"14945" "0" 14.3999996185303 "69029001" "BRON" 197 2012-10-11 -0.0809146164384065 -287657.101491028 -200096.479108484 99.1665861200904 93.9553726205848 7.04569227779937 7.1045244282859 6.50596040018899 4.88399147987364 7.67364386426652 7.66168753887723 1010.39295942456 0.745359305988368 0.0178296760855396 0 0 -5.14538230135098 14.3102044636645 2.13586253816775 "10" "W"
"14946" "0" 13.1999998092651 "75114001" "PARIS-14E" 75 2012-10-11 -0.1977010708857 -516646.708238474 -489717.703270421 84.8367795115338 90.2598224742282 0.654987495502602 0 0 2.58598475722510 8 3.06040517624296 1006.74415836334 0.469490603123032 0.0100852556249294 0 0 -6.2841104475425 12.0067387258747 5.94337826567429 "10" "W"
